Name	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	2014	2015	2016	2017	2018	2019
LAURYN	20	12	14	14	8	10	6	10	9	8	11	9	0	0	0	0	0	0	0	0
LAVERNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAVINA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LAVINIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5
LAYAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
LAYLA	5	6	6	8	14	16	21	21	35	45	40	37	43	36	39	44	42	52	50	44
LAYNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEA	0	7	0	0	7	0	11	5	7	0	0	6	0	0	0	0	8	0	0	0
LEAH	37	32	20	33	39	41	34	35	52	58	52	41	68	56	48	44	64	33	43	33
LEANDRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEANNA	0	0	0	0	0	0	0	8	0	0	5	0	7	5	0	0	6	7	0	0
LEANNE	11	7	8	6	5	9	0	8	0	6	5	8	7	0	7	0	0	0	5	5
LEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEE-ANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEE-ANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEEANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEEANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEELA	0	0	0	0	0	0	0	0	0	5	0	0	0	0	7	7	0	0	8	0
LEEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
LEENA	0	0	0	0	0	0	0	0	0	7	0	0	8	0	0	0	9	0	0	6
LEIA	0	0	0	0	0	0	0	9	0	6	0	0	0	0	5	7	12	17	10	12
LEIGH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEIGH-ANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEIGHTON	0	0	0	0	0	0	0	0	0	12	0	9	0	0	0	0	5	5	10	8
LEILA	0	0	8	7	10	10	12	16	20	16	18	18	24	19	12	7	25	15	9	17
LEILANI	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	7	0	5	0
LEISA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LENA	7	8	7	5	5	6	0	7	9	9	11	17	14	12	19	12	11	8	17	25
LENNON	0	0	0	0	0	0	0	0	0	0	0	0	0	8	7	15	14	19	11	29
LENNOX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	10	6	13	5
LENORA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LENORE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEONA	5	0	0	0	0	0	0	0	7	0	0	5	5	6	6	8	16	7	12	6
LESA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LESLEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LESLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LESLIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LETICIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
LETITIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LEXI	0	0	0	5	5	7	6	11	14	10	18	16	26	17	16	16	20	15	14	18
LEXIE	0	0	0	0	0	0	0	6	5	8	12	8	7	6	7	0	7	8	6	0
LEXUS	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
LEYLA	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	6	5	5
LIA	0	0	0	0	8	0	9	11	7	9	0	11	14	12	11	8	9	12	11	13
LIANA	0	0	0	0	5	0	0	0	7	6	7	5	6	5	0	5	6	10	9	7
LIANE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIANNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0
LIANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIBBY	0	0	0	0	0	0	5	0	5	0	0	0	0	0	9	0	0	0	0	0
LIBERTY	0	6	0	0	0	0	0	6	0	0	7	6	0	0	0	0	5	0	0	0
LILA	0	0	0	0	6	0	8	13	16	18	19	21	15	12	15	20	24	18	19	15
LILAH	0	0	0	0	0	0	5	8	5	12	14	13	12	13	12	9	14	8	13	17
LILI	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0
LILIA	0	0	0	0	0	0	0	0	0	6	6	0	0	0	0	6	0	6	7	0
LILIAN	0	5	0	0	0	6	0	7	6	7	5	7	0	9	6	8	6	0	5	9
LILIANA	0	0	0	0	0	0	6	0	5	9	11	11	5	14	9	11	17	9	8	19
LILIANNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
LILITH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	5	7
LILLI	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0
LILLIAN	14	11	12	22	19	12	24	24	22	24	31	44	51	40	48	47	57	59	42	35
LILLIANA	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0	6	5	0	0
LILLIE	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
LILLY	0	0	0	0	8	6	13	11	17	25	23	20	15	21	24	21	23	15	10	12
LILOU	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0
LILY	33	27	42	46	65	80	83	117	122	152	129	129	122	116	141	114	126	77	113	102
LINA	6	0	6	0	5	5	0	0	7	12	6	9	0	5	9	10	12	7	5	14
LINDA	14	11	7	0	11	5	0	5	0	5	0	0	0	0	0	0	0	5	0	0
LINDEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	6	0	5	5
LINDSAY	19	21	17	14	13	15	21	15	9	9	8	5	5	0	0	6	0	0	0	5
LINDSEY	10	6	6	7	8	6	5	5	0	0	0	0	0	0	0	0	0	5	0	0
LINDY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LINNEA	6	0	7	0	0	0	0	6	0	6	0	0	0	7	0	5	0	0	0	0
LINSEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LISA	16	15	13	12	12	7	9	0	6	12	10	13	0	0	10	0	5	0	0	8
LISA-MARIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LISE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LIV	0	0	0	0	0	0	0	0	6	7	0	6	5	12	0	10	8	16	10	10
LIVIA	0	11	0	0	5	6	6	14	11	14	10	9	15	6	17	12	15	8	21	17
LIYANA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
LIZA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOGAN	0	10	9	11	0	0	6	0	0	9	0	8	0	6	5	10	5	10	11	12
LOIS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOLA	0	0	9	15	14	18	25	24	16	24	28	21	16	14	14	14	13	14	10	28
LONDON	0	0	0	0	0	0	6	8	16	17	10	15	21	20	25	25	22	17	14	15
LONDYN	0	0	0	0	0	0	0	0	0	0	5	5	6	0	0	5	6	6	8	0
LONI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LONNIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORAINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOREEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORELAI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0
LORELEI	0	0	0	0	0	0	0	0	0	0	0	0	7	5	5	0	0	0	0	5
LOREN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORENA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORETTA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORI-ANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORI-ANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORINDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORRAINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORRI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LORRIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LOUISA	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	5	9	8	6	6
LOUISE	0	0	5	6	0	6	5	0	0	6	0	0	0	7	5	6	6	9	8	12
LUANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LUCA	0	0	0	0	0	0	0	0	0	5	5	0	0	0	0	5	0	0	0	0
LUCIA	0	6	7	5	11	9	22	16	17	14	16	25	22	20	19	15	18	16	23	9
LUCIANA	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	5	9
LUCIE	0	0	0	0	0	0	10	0	0	0	0	5	0	0	0	0	0	5	0	0
LUCILLE	0	0	0	0	0	5	0	0	6	0	0	7	0	6	5	9	10	9	8	5
LUCINDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LUCY	21	21	18	22	31	25	37	39	49	50	52	55	56	67	68	65	57	78	57	59
LUELLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
LUISA	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
LUNA	0	7	5	0	0	0	0	0	8	11	8	18	13	23	26	32	43	51	51	69
LUX	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0
LYANNA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7
LYDIA	13	6	10	17	14	13	17	14	20	13	16	19	24	27	32	36	45	29	18	24
LYLA	0	0	0	0	0	0	7	9	13	18	30	36	23	18	22	23	29	27	32	23
LYLAH	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	7	6	0	0	5
LYNDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYNDEN	0	0	0	0	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0
LYNDSAY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYNDSEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYNETTE	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
LYNN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0
LYNNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYNNEA	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0
LYNNETTE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYNSEY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
LYRA	0	0	0	0	0	0	0	0	7	0	0	0	8	6	8	0	7	7	10	11
LYRIC	0	0	0	6	0	0	0	0	0	0	12	0	6	0	5	6	0	0	5	0
MABEL	0	0	0	0	5	0	0	0	0	0	0	0	8	11	12	7	16	18	10	13
MABLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MACEY	0	0	0	0	0	0	0	7	9	9	12	0	0	0	6	9	0	7	6	5
MACI	0	0	0	0	0	0	0	0	0	0	6	10	12	11	0	10	12	7	9	6
MACIE	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	5	0	0	0
MACKENNA	0	0	8	0	0	5	0	0	0	9	0	0	0	5	0	0	5	0	0	0
MACKENZIE	125	116	100	91	93	81	79	75	61	64	68	64	65	88	72	66	71	69	59	52
MACY	6	6	10	6	12	9	13	0	7	7	13	12	13	15	12	13	6	8	0	9
MADALYN	0	5	7	0	0	0	0	6	9	7	0	0	0	0	0	0	0	0	0	0
MADDIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
MADDISON	14	12	10	10	11	9	10	19	24	19	24	25	13	18	21	14	20	23	16	11
MADELAINE	9	6	6	0	6	5	7	5	0	0	0	0	0	0	0	0	0	0	0	0
MADELEINE	26	29	25	27	23	21	32	33	46	37	42	27	35	46	31	39	26	29	18	25
MADELINE	56	43	41	48	36	44	31	28	48	37	30	34	47	29	37	51	30	30	35	33
MADELYN	23	7	8	16	20	17	10	22	40	34	23	25	25	22	26	28	24	30	32	33
MADELYNN	0	0	6	0	0	0	0	0	0	8	0	0	0	6	0	5	6	0	0	0
MADILYN	0	0	0	0	8	0	0	6	0	8	0	9	0	9	5	5	0	6	7	8
MADILYNN	0	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0
MADISEN	0	5	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0	0	0	0
MADISON	175	200	186	166	165	178	143	134	143	123	112	128	111	96	92	98	91	68	63	62
MADISYN	6	5	6	9	7	10	0	0	12	9	6	5	0	5	0	0	5	0	0	0
MADYSON	0	10	7	10	0	6	7	10	8	5	5	0	0	0	0	6	0	0	0	0
MAE	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	5	5	5	9	7
MAEGAN	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0
MAELLE	0	0	0	0	0	0	0	0	0	0	20	11	0	0	6	0	0	0	0	0
MAEVA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	7	11
MAEVE	0	9	0	9	6	6	7	0	5	10	8	9	9	12	10	15	17	16	15	27
MAGDALENA	5	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
MAGDALENE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAGGIE	8	21	18	18	20	14	13	22	22	19	21	17	11	16	15	10	12	11	13	16
MAGNOLIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	7	5	7
MAHI	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0
MAIA	14	14	16	16	18	14	20	24	17	31	17	10	12	13	12	16	19	21	22	19
MAISIE	0	0	0	0	0	0	0	8	5	0	5	0	0	0	16	11	15	27	30	24
MAISY	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	6	0	0	7
MAIYA	9	5	8	6	0	0	7	0	9	8	8	11	7	6	8	0	0	0	0	0
MAJA	0	0	0	0	0	0	0	0	5	5	0	0	0	0	0	0	0	0	0	0
MAKAILA	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
MAKAYLA	23	40	39	27	30	36	37	32	37	44	43	44	39	32	24	14	16	12	9	11
MAKENA	0	12	12	10	12	11	13	13	13	19	11	10	14	14	10	10	8	16	7	11
MAKENNA	19	15	23	21	29	34	26	29	18	24	20	22	25	23	18	21	22	15	12	13
MAKENZIE	8	10	0	0	9	6	9	0	5	11	14	12	6	8	9	0	0	7	0	0
MALAIKA	0	0	0	0	0	0	0	0	5	0	5	0	0	0	0	0	0	0	0	0
MALAYA	0	0	5	0	0	0	5	0	5	0	5	0	0	0	5	0	5	0	6	0
MALEAH	0	0	0	0	0	0	0	0	0	0	5	0	6	0	5	0	0	0	0	0
MALIA	0	0	7	7	8	7	14	7	11	10	15	14	15	13	0	18	26	8	15	16
MALIKA	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MALIYA	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0
MALIYAH	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	5	0
MALLORY	6	6	5	0	8	0	0	0	0	0	0	5	6	8	0	6	0	0	0	7
MANDEEP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANDI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANDIP	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANDY	6	6	8	10	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
MANEET	0	5	6	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
MANINDER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANISHA	8	5	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANJIT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANJOT	5	11	10	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANMEET	0	5	5	6	5	0	0	0	5	0	0	6	0	0	0	0	0	0	0	0
MANNAT	0	0	0	0	0	0	8	19	24	17	19	21	22	29	26	9	13	16	13	18
MANPREET	5	10	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MANREET	0	5	5	0	7	0	0	9	0	12	14	13	16	16	10	12	7	11	10	8
MANROOP	0	0	5	0	0	0	5	8	0	5	5	0	0	0	0	0	0	0	0	0
MANVEER	0	0	6	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0
MANVI	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
MANVIR	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAPLE	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	6	0	8
MARA	0	0	0	7	5	8	8	0	5	0	6	0	0	6	6	6	6	10	9	9
MARCELINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
MARCELLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARCI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARCIA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARCIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARCY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAREN	5	0	0	0	0	6	0	7	0	5	0	0	0	0	6	0	0	0	5	8
MARGARET	11	19	22	15	10	9	21	13	20	13	13	14	12	12	18	15	21	23	21	19
MARGAUX	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0
MARGERY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARGOT	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	6	7	6	17	17
MARGRET	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARGUERITE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARIA	40	43	31	30	40	43	34	33	37	27	33	29	27	38	25	24	40	27	32	32
MARIAH	36	22	18	15	11	10	14	10	20	23	11	21	12	16	15	12	13	6	0	7
MARIAM	7	0	0	7	6	0	5	7	0	8	8	0	7	5	5	0	6	0	5	7
MARIAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARIANA	0	0	0	0	0	0	6	0	5	0	0	0	0	0	0	0	0	0	0	0
MARIANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5
MARIE	12	10	12	6	5	9	0	11	7	12	5	8	5	7	7	0	9	8	6	5
MARIELLE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0
MARIGOLD	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	8
MARIKA	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARIKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARILEE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARILYN	0	0	0	0	0	0	0	0	6	0	0	0	0	7	5	0	7	0	0	0
MARILYNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARILYNN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARILYNNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARIN	6	0	0	0	7	0	5	0	9	6	0	11	7	0	0	0	0	0	0	6
MARINA	22	10	10	11	15	16	11	6	10	10	10	7	14	8	8	7	0	14	6	9
MARION	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0
MARISA	10	11	6	14	12	6	7	0	9	5	5	8	0	0	0	0	0	0	0	0
MARISSA	27	26	24	26	37	41	21	26	10	15	15	11	8	7	9	10	10	6	0	0
MARJORIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARJORY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARLA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARLEE	0	0	0	5	0	0	0	6	11	5	5	5	0	5	0	9	6	0	0	0
MARLEEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARLENA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARLENE	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0
MARLEY	9	5	5	0	8	10	12	15	23	15	20	13	18	15	15	17	17	14	15	16
MARLINE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARLO	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
MARLOW	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0
MARLOWE	0	0	0	0	0	0	0	0	0	0	0	0	5	7	5	9	5	7	12	0
MARLYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARNI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARNIE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARSHA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARTHA	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARTINA	8	15	11	6	5	0	0	10	0	0	0	5	0	0	0	0	0	0	6	0
MARWA	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	5	0	0
MARY	28	27	26	30	31	23	20	33	21	11	22	14	19	16	16	25	19	16	16	9
MARY-ANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARYAM	0	5	0	5	0	6	11	8	6	9	17	5	16	7	14	19	12	9	8	8
MARYANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARYANNE	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARYLYN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MARYN	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0
MASAKO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MATAYA	0	0	0	0	9	0	5	0	0	8	0	6	0	0	0	0	0	0	0	0
MATEA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
MATILDA	0	0	0	0	0	0	0	0	0	5	9	15	7	9	14	9	17	18	22	12
MATTEA	0	6	0	0	5	0	5	0	7	13	9	6	7	0	0	0	0	0	0	0
MAUREEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MAVIS	0	0	0	0	0	0	0	0	0	6	0	5	8	5	0	5	5	9	5	9
MAXINE	7	0	6	0	0	0	6	0	7	0	0	0	0	8	5	0	8	0	9	8
MAY	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0
MAYA	49	71	97	88	89	119	97	86	113	109	100	90	98	86	94	87	87	89	82	85
MAYRA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0
MAËLLE	0	0	0	0	0	0	0	0	0	0	15	7	8	8	0	8	0	7	5	0
MCKAYLA	5	0	0	6	0	0	6	5	0	0	0	0	0	0	0	0	8	0	0	0
MCKENNA	11	20	14	18	14	14	16	15	9	11	11	17	9	7	10	11	7	12	10	9
MCKENZIE	8	14	7	9	7	8	5	0	7	5	8	7	10	12	7	7	0	6	0	7
MCKINLEY	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	5	10	5	7	0
MEADOW	0	0	0	0	0	5	0	11	7	8	7	6	6	7	5	7	8	6	12	15
MEAGAN	7	8	8	9	6	6	0	0	5	0	0	0	0	0	0	0	0	0	0	0
MEAGHAN	0	9	0	6	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0
MEARA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEERA	0	0	0	5	0	0	0	0	0	0	0	0	6	8	0	8	11	0	11	5
MEGAN	147	141	136	130	117	97	72	62	61	53	43	30	26	24	28	14	17	15	12	11
MEGGAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEGHAN	35	27	24	32	23	16	18	14	14	13	13	0	0	0	0	6	0	0	5	6
MEGHANN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MEHAK	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0
MEHAR	0	0	0	0	0	0	0	0	0	0	5	0	6	0	7	5	6	12	20	13
MEHER	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	5
MEHREEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0
MEI	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0
MEIGHAN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MELANIE	23	15	13	12	10	14	8	0	8	13	8	9	6	0	10	13	11	0	7	0
MELANY	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
MELIA	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	5	0	0	5	0
MELINA	0	6	8	0	7	0	0	9	0	11	5	8	0	0	6	6	8	0	7	5
MELINDA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
